material_id,name,formula
mp-756481,Na2FeBPO7 (mp-756481),Na2FeBPO7
mp-756482,Mn3CoO8 (mp-756482),Mn3CoO8
mp-756483,V4CrCuO12 (mp-756483),V4CrCuO12
mp-756486,Li2Mn3NbO8 (mp-756486),Li2Mn3NbO8
mp-756488,CoO2 (mp-756488),CoO2
mp-756491,Li4MnCu3O8 (mp-756491),Li4MnCu3O8
mp-756496,La4MnO8 (mp-756496),La4MnO8
mp-756497,LiFeO2 (mp-756497),LiFeO2
mp-756498,Li3FeNi3O8 (mp-756498),Li3FeNi3O8
mp-756502,LiV(TeO4)3 (mp-756502),LiV(TeO4)3
mp-756504,LiMn3CrO8 (mp-756504),LiMn3CrO8
mp-756506,V2NiO6 (mp-756506),V2NiO6
mp-756507,LiFePHO5 (mp-756507),LiFePHO5
mp-756512,Li3Cr3CoO8 (mp-756512),Li3Cr3CoO8
mp-756513,Mn3CuO8 (mp-756513),Mn3CuO8
mp-756515,Li4Nb(TeO4)3 (mp-756515),Li4Nb(TeO4)3
mp-756516,LiMnO2 (mp-756516),LiMnO2
mp-756519,Li(ReO3)4 (mp-756519),Li(ReO3)4
mp-756523,Mn3V(PO4)4 (mp-756523),Mn3V(PO4)4
mp-756525,Mn3CuO8 (mp-756525),Mn3CuO8
mp-756527,LiFeO2 (mp-756527),LiFeO2
mp-756528,Li4Fe3WO8 (mp-756528),Li4Fe3WO8
mp-756529,LiMnPCO7 (mp-756529),LiMnPCO7
mp-756534,Li4Mn5Ni3O16 (mp-756534),Li4Mn5Ni3O16
mp-756535,LiFeF4 (mp-756535),LiFeF4
mp-756542,MnVO4 (mp-756542),MnVO4
mp-756543,Li4FeCo5O12 (mp-756543),Li4FeCo5O12
mp-756548,LiV5(BO5)2 (mp-756548),LiV5(BO5)2
mp-756552,Mg(NiO2)4 (mp-756552),Mg(NiO2)4
mp-756554,Li4Cu3TeO8 (mp-756554),Li4Cu3TeO8
mp-756555,Cr3Co5O16 (mp-756555),Cr3Co5O16
mp-756556,Mn3Nb2Cr3O16 (mp-756556),Mn3Nb2Cr3O16
mp-756557,LiY4Ti4(S2O5)2 (mp-756557),LiY4Ti4(S2O5)2
mp-756558,Li4Cr3CuO8 (mp-756558),Li4Cr3CuO8
mp-756562,Mn3FeO8 (mp-756562),Mn3FeO8
mp-756566,Li4V3Co3(TeO8)2 (mp-756566),Li4V3Co3(TeO8)2
mp-756573,Cu(TeO3)4 (mp-756573),Cu(TeO3)4
mp-756609,MnFe3(PO4)4 (mp-756609),MnFe3(PO4)4
mp-756610,Li3Mg(NiO2)4 (mp-756610),Li3Mg(NiO2)4
mp-756611,Li3Mn3TeO8 (mp-756611),Li3Mn3TeO8
mp-756613,LiNbTe2WO12 (mp-756613),LiNbTe2WO12
mp-756615,Li3Cr3NiO8 (mp-756615),Li3Cr3NiO8
mp-756625,Li4Mn3FeO8 (mp-756625),Li4Mn3FeO8
mp-756629,Li5MnF8 (mp-756629),Li5MnF8
mp-756635,Co3BiO8 (mp-756635),Co3BiO8
mp-756640,VF5 (mp-756640),VF5
mp-756644,Li8Fe7O15 (mp-756644),Li8Fe7O15
mp-756645,Li5Ti3O8 (mp-756645),Li5Ti3O8
mp-756655,TiO2 (mp-756655),TiO2
mp-756575,Mn3CrO8 (mp-756575),Mn3CrO8
mp-756582,Li2CoGeO4 (mp-756582),Li2CoGeO4
mp-756585,Sr3W2O9 (mp-756585),Sr3W2O9
mp-756586,Li3Co3TeO8 (mp-756586),Li3Co3TeO8
mp-756587,TiO2 (mp-756587),TiO2
mp-756589,TiMn3O8 (mp-756589),TiMn3O8
mp-756594,Co(NiO2)4 (mp-756594),Co(NiO2)4
mp-756595,Li4Mn5SnO12 (mp-756595),Li4Mn5SnO12
mp-756596,Li2Mn3CuO8 (mp-756596),Li2Mn3CuO8
mp-756600,Li7Mn5O12 (mp-756600),Li7Mn5O12
mp-756601,Li4TiNi3O8 (mp-756601),Li4TiNi3O8
mp-756602,Li3Mn4CrO8 (mp-756602),Li3Mn4CrO8
mp-756657,V4FeCoO12 (mp-756657),V4FeCoO12
mp-756661,Te3WO12 (mp-756661),Te3WO12
mp-756662,Al3Cr3(SbO8)2 (mp-756662),Al3Cr3(SbO8)2
mp-756664,LiFeBO3 (mp-756664),LiFeBO3
mp-756668,MnPO4 (mp-756668),MnPO4
mp-756669,Li4Ti3CrO8 (mp-756669),Li4Ti3CrO8
mp-756675,Li5Fe3(SnO5)2 (mp-756675),Li5Fe3(SnO5)2
mp-756676,Li4Mn3V2Co3O16 (mp-756676),Li4Mn3V2Co3O16
mp-756679,Mn9CdO10 (mp-756679),Mn9CdO10
mp-756681,Na(WO3)9 (mp-756681),Na(WO3)9
mp-756684,Sr2Li2Nb3O10 (mp-756684),Sr2Li2Nb3O10
mp-756692,Li3Cr(FeO3)2 (mp-756692),Li3Cr(FeO3)2
mp-756696,Mg2Mn3O8 (mp-756696),Mg2Mn3O8
mp-756697,Li2V3FeO8 (mp-756697),Li2V3FeO8
mp-756796,Li2TiVO4 (mp-756796),Li2TiVO4
mp-756797,LiNiSnO4 (mp-756797),LiNiSnO4
mp-756773,Li(CoO2)2 (mp-756773),Li(CoO2)2
mp-756776,Li2FePHO5 (mp-756776),Li2FePHO5
mp-756779,Fe2O3F (mp-756779),Fe2O3F
mp-756780,Ti3Mn3Cr2O16 (mp-756780),Ti3Mn3Cr2O16
mp-756781,Sr3Li2Nb4O13 (mp-756781),Sr3Li2Nb4O13
mp-756782,Li3Fe3TeO8 (mp-756782),Li3Fe3TeO8
mp-756786,Mn3Fe(PO4)4 (mp-756786),Mn3Fe(PO4)4
mp-756787,Li3Co(NiO2)4 (mp-756787),Li3Co(NiO2)4
mp-756788,Mn3FeO8 (mp-756788),Mn3FeO8
mp-756790,K3CoPCO7 (mp-756790),K3CoPCO7
mp-756793,Li2Nb4ZnO12 (mp-756793),Li2Nb4ZnO12
mp-756794,Li5V4O8 (mp-756794),Li5V4O8
mp-756699,Li2MnPCO7 (mp-756699),Li2MnPCO7
mp-756700,Li3V3CoO8 (mp-756700),Li3V3CoO8
mp-756701,Li3Mn3WO8 (mp-756701),Li3Mn3WO8
mp-756706,Li4CrCo3O8 (mp-756706),Li4CrCo3O8
mp-756707,Na3VBPO7 (mp-756707),Na3VBPO7
mp-756709,MnOF2 (mp-756709),MnOF2
mp-756710,Cr3(FeO4)2 (mp-756710),Cr3(FeO4)2
mp-756711,Li4CrO4 (mp-756711),Li4CrO4
mp-756717,VGeO4 (mp-756717),VGeO4
mp-756719,Li4TiCo3O8 (mp-756719),Li4TiCo3O8
mp-756726,Mn2Si2O7 (mp-756726),Mn2Si2O7
mp-756729,Li3Mn3SbO8 (mp-756729),Li3Mn3SbO8
mp-756730,Li2V2Si4O11 (mp-756730),Li2V2Si4O11
mp-756736,Mn3Co5O16 (mp-756736),Mn3Co5O16
mp-756740,Li5Fe2P2(CO7)2 (mp-756740),Li5Fe2P2(CO7)2
mp-756747,LiMnO2 (mp-756747),LiMnO2
mp-756750,Dy2TiO5 (mp-756750),Dy2TiO5
mp-756753,Li3La7(FeO8)2 (mp-756753),Li3La7(FeO8)2
mp-756754,TiCo5O12 (mp-756754),TiCo5O12
mp-756755,Li3Nb3TeO12 (mp-756755),Li3Nb3TeO12
mp-756757,LiMn2OF3 (mp-756757),LiMn2OF3
mp-756760,P5WO15 (mp-756760),P5WO15
mp-756766,Mn3Fe2Sb3O16 (mp-756766),Mn3Fe2Sb3O16
mp-756769,Na2TlPCO7 (mp-756769),Na2TlPCO7
mp-756854,Sr2LiNb3O10 (mp-756854),Sr2LiNb3O10
mp-756856,Li5Fe7O12 (mp-756856),Li5Fe7O12
mp-756857,V4SnO12 (mp-756857),V4SnO12
mp-756858,LiV3O8 (mp-756858),LiV3O8
mp-756860,LiMn5(CuO6)2 (mp-756860),LiMn5(CuO6)2
mp-756861,LiLa4Ti3O12 (mp-756861),LiLa4Ti3O12
mp-756862,Li7Fe5O12 (mp-756862),Li7Fe5O12
mp-756863,Li5Mn3V2O10 (mp-756863),Li5Mn3V2O10
mp-756865,LiCrPO4 (mp-756865),LiCrPO4
mp-756866,Li2TiMn3O8 (mp-756866),Li2TiMn3O8
mp-756871,Li4Ni3TeO8 (mp-756871),Li4Ni3TeO8
mp-756873,Li2CrO4 (mp-756873),Li2CrO4
mp-756937,V4FeNiO12 (mp-756937),V4FeNiO12
mp-756938,Mn3Cr5O16 (mp-756938),Mn3Cr5O16
mp-756940,LiTiV3O10 (mp-756940),LiTiV3O10
mp-756941,LiFeO3 (mp-756941),LiFeO3
mp-756944,Li4MnCr3O8 (mp-756944),Li4MnCr3O8
mp-756950,CrCo5O12 (mp-756950),CrCo5O12
mp-756952,Li4MnF8 (mp-756952),Li4MnF8
mp-756955,Li3Fe3O8 (mp-756955),Li3Fe3O8
mp-756958,LiFePO4 (mp-756958),LiFePO4
mp-756959,Li3Fe3CuO8 (mp-756959),Li3Fe3CuO8
mp-756960,Li3V(FeO3)2 (mp-756960),Li3V(FeO3)2
mp-756961,Li4Mn5Sb3O16 (mp-756961),Li4Mn5Sb3O16
mp-756879,Li2Mn3FeO8 (mp-756879),Li2Mn3FeO8
mp-756880,KCePCO7 (mp-756880),KCePCO7
mp-756884,Li3Mn2Cr2O8 (mp-756884),Li3Mn2Cr2O8
mp-756893,MnV4CoO12 (mp-756893),MnV4CoO12
mp-756894,LiVO2 (mp-756894),LiVO2
mp-756896,Li4MnV3O8 (mp-756896),Li4MnV3O8
mp-756899,MnFe(PO4)2 (mp-756899),MnFe(PO4)2
mp-756900,Co7O12 (mp-756900),Co7O12
mp-756904,LiLa4FeO8 (mp-756904),LiLa4FeO8
mp-756910,K2CrPCO7 (mp-756910),K2CrPCO7
mp-756918,Li2Mn3SnO8 (mp-756918),Li2Mn3SnO8
mp-756920,Li2MgNi3O8 (mp-756920),Li2MgNi3O8
mp-756799,Ti2Nb2(CuO4)3 (mp-756799),Ti2Nb2(CuO4)3
mp-756806,Li4Mn3Cr(PO4)4 (mp-756806),Li4Mn3Cr(PO4)4
mp-756807,FeOF (mp-756807),FeOF
mp-756808,TiMn3O8 (mp-756808),TiMn3O8
mp-756813,Li4TiMn3(PO4)4 (mp-756813),Li4TiMn3(PO4)4
mp-756823,LiMg2Mn3O8 (mp-756823),LiMg2Mn3O8
mp-756826,Li5V3Cr2O10 (mp-756826),Li5V3Cr2O10
mp-756830,MgCu2(SiO3)4 (mp-756830),MgCu2(SiO3)4
mp-756831,Li3Mn2NiO6 (mp-756831),Li3Mn2NiO6
mp-756833,Mn3TeO8 (mp-756833),Mn3TeO8
mp-756838,Mn3Cr3(SbO8)2 (mp-756838),Mn3Cr3(SbO8)2
mp-756851,AlCr2O4 (mp-756851),AlCr2O4
mp-756965,Mn5Co3O16 (mp-756965),Mn5Co3O16
mp-756967,Li2CrO4 (mp-756967),Li2CrO4
mp-757055,K2Li2CoO4 (mp-757055),K2Li2CoO4
mp-757057,VCo3(PO4)4 (mp-757057),VCo3(PO4)4
mp-757058,Mn2F7 (mp-757058),Mn2F7
mp-757059,MnP2O7 (mp-757059),MnP2O7
mp-757060,Mn4NiO8 (mp-757060),Mn4NiO8
mp-757061,Mn4FeO8 (mp-757061),Mn4FeO8
mp-757064,TiMn5O12 (mp-757064),TiMn5O12
mp-757065,Mn(SbO3)4 (mp-757065),Mn(SbO3)4
mp-757067,FePHO5 (mp-757067),FePHO5
mp-757068,Li4CrNi3(PO4)4 (mp-757068),Li4CrNi3(PO4)4
mp-757069,Li3VFe3O8 (mp-757069),Li3VFe3O8
mp-757072,Li3Mn(FeO3)2 (mp-757072),Li3Mn(FeO3)2
mp-757022,Mn2Co5O12 (mp-757022),Mn2Co5O12
mp-757026,Li2MnCo3O8 (mp-757026),Li2MnCo3O8
mp-757027,LiFePO4 (mp-757027),LiFePO4
mp-757029,MnCo3O8 (mp-757029),MnCo3O8
mp-757030,LiCrPO4 (mp-757030),LiCrPO4
mp-757039,Fe3Co3(SbO8)2 (mp-757039),Fe3Co3(SbO8)2
mp-757040,LiCrPO4 (mp-757040),LiCrPO4
mp-757044,Mn3NiO8 (mp-757044),Mn3NiO8
mp-757045,Ti3Nb(CuO4)3 (mp-757045),Ti3Nb(CuO4)3
mp-757046,Li3MnBPO7 (mp-757046),Li3MnBPO7
mp-757051,Li4Mn3Cr3(NiO8)2 (mp-757051),Li4Mn3Cr3(NiO8)2
mp-757052,Mn2Fe3P6WO24 (mp-757052),Mn2Fe3P6WO24
mp-757073,Ba4LiY2Cu5O14 (mp-757073),Ba4LiY2Cu5O14
mp-757075,Li2TiVO4 (mp-757075),Li2TiVO4
mp-757076,SnP2O7 (mp-757076),SnP2O7
mp-757078,V2FeO6 (mp-757078),V2FeO6
mp-757085,Li2CrCoO4 (mp-757085),Li2CrCoO4
mp-757088,Li4Fe7(OF7)2 (mp-757088),Li4Fe7(OF7)2
mp-757097,LiFePO4 (mp-757097),LiFePO4
mp-757099,Li4MnNi3(PO4)4 (mp-757099),Li4MnNi3(PO4)4
mp-757100,LiCoS2 (mp-757100),LiCoS2
mp-757104,Li4MnCo3(PO4)4 (mp-757104),Li4MnCo3(PO4)4
mp-757114,Ca3Fe5Sn3O16 (mp-757114),Ca3Fe5Sn3O16
mp-757118,LiMn2F6 (mp-757118),LiMn2F6
mp-756969,Li2VFeO4 (mp-756969),Li2VFeO4
mp-756976,Li3Cr2(NiO4)2 (mp-756976),Li3Cr2(NiO4)2
mp-756979,Rb3ClO (mp-756979),Rb3ClO
mp-756984,LiFeSiO4 (mp-756984),LiFeSiO4
mp-756985,Li2VSn(PO4)2 (mp-756985),Li2VSn(PO4)2
mp-756987,Na5Fe2P2(CO7)2 (mp-756987),Na5Fe2P2(CO7)2
mp-756996,LiV2F7 (mp-756996),LiV2F7
mp-757004,Li4Co3Sn(PO4)4 (mp-757004),Li4Co3Sn(PO4)4
mp-757008,Mg(Fe5O8)2 (mp-757008),Mg(Fe5O8)2
mp-757009,Li2Cr(CoO3)2 (mp-757009),Li2Cr(CoO3)2
mp-757011,Mn2Co(PO4)3 (mp-757011),Mn2Co(PO4)3
mp-757012,Li3TiV3O8 (mp-757012),Li3TiV3O8
mp-757121,Li3V2FeO6 (mp-757121),Li3V2FeO6
mp-757126,Li3NbFe3O8 (mp-757126),Li3NbFe3O8
mp-757156,Sn(PO3)4 (mp-757156),Sn(PO3)4
mp-757157,Mn(CoO2)4 (mp-757157),Mn(CoO2)4
mp-757161,Li3Fe3NiO8 (mp-757161),Li3Fe3NiO8
mp-757163,LiVF6 (mp-757163),LiVF6
mp-757164,Li3Mn2(CoO4)2 (mp-757164),Li3Mn2(CoO4)2
mp-757166,Li3Mn(SbO3)4 (mp-757166),Li3Mn(SbO3)4
mp-757168,LiP4WO13 (mp-757168),LiP4WO13
mp-757169,Li2Mn(SiO3)2 (mp-757169),Li2Mn(SiO3)2
mp-757170,Li4Mn3Sn(PO4)4 (mp-757170),Li4Mn3Sn(PO4)4
mp-757171,Li3Co3SbO8 (mp-757171),Li3Co3SbO8
mp-757174,LiMn2F6 (mp-757174),LiMn2F6
mp-757175,Li3MnV3O8 (mp-757175),Li3MnV3O8
mp-757128,VF5 (mp-757128),VF5
mp-757129,Li2Fe(CO3)2 (mp-757129),Li2Fe(CO3)2
mp-757131,Sn(PO3)4 (mp-757131),Sn(PO3)4
mp-757132,Li2CrPO5 (mp-757132),Li2CrPO5
mp-757133,Li2VCu(PO4)2 (mp-757133),Li2VCu(PO4)2
mp-757135,Li3Fe2NiO6 (mp-757135),Li3Fe2NiO6
mp-757137,Li4CrNi3O8 (mp-757137),Li4CrNi3O8
mp-757139,Li6TiMn3(PO4)6 (mp-757139),Li6TiMn3(PO4)6
mp-757143,Li2Mn3F10 (mp-757143),Li2Mn3F10
mp-757151,Li2VF7 (mp-757151),Li2VF7
mp-757153,LiFe5O8 (mp-757153),LiFe5O8
mp-757155,Nb(PO3)4 (mp-757155),Nb(PO3)4
mp-757216,Li3MnFe3O8 (mp-757216),Li3MnFe3O8
mp-757217,Li6V3P8O29 (mp-757217),Li6V3P8O29
mp-757225,Li3TiCr3O8 (mp-757225),Li3TiCr3O8
mp-757229,Na5Ti16O32 (mp-757229),Na5Ti16O32
mp-757245,Cr5(Si2O7)2 (mp-757245),Cr5(Si2O7)2
mp-757246,Li2Ti3VO8 (mp-757246),Li2Ti3VO8
mp-757257,Li4CrCo3(PO4)4 (mp-757257),Li4CrCo3(PO4)4
mp-757262,Li2MnV2(PO4)3 (mp-757262),Li2MnV2(PO4)3
mp-757263,Li7V3P8O29 (mp-757263),Li7V3P8O29
mp-757269,Li3Fe4(BO3)4 (mp-757269),Li3Fe4(BO3)4
mp-757276,Li3Ti2(PO4)3 (mp-757276),Li3Ti2(PO4)3
mp-757278,Li3V(PO4)2 (mp-757278),Li3V(PO4)2
mp-757180,Ti3Mn2Co3O16 (mp-757180),Ti3Mn2Co3O16
mp-757184,Li6V3P8O29 (mp-757184),Li6V3P8O29
mp-757186,MnF3 (mp-757186),MnF3
mp-757191,P4WO12 (mp-757191),P4WO12
mp-757192,SnP2O7 (mp-757192),SnP2O7
mp-757193,Li4Cr3Ni(PO4)4 (mp-757193),Li4Cr3Ni(PO4)4
mp-757194,Ni(TeO3)4 (mp-757194),Ni(TeO3)4
mp-757195,LiVF4 (mp-757195),LiVF4
mp-757201,Li4Fe3O8 (mp-757201),Li4Fe3O8
mp-757208,Li3V2CrO6 (mp-757208),Li3V2CrO6
mp-757213,Li6V3P8O29 (mp-757213),Li6V3P8O29
mp-757214,Li3TiCo3O8 (mp-757214),Li3TiCo3O8
mp-757279,Li4Co3Ni3(TeO8)2 (mp-757279),Li4Co3Ni3(TeO8)2
mp-757283,Li8V3P8O29 (mp-757283),Li8V3P8O29
mp-757432,Li7V3P8O29 (mp-757432),Li7V3P8O29
mp-757433,NaTi4O8 (mp-757433),NaTi4O8
mp-757434,LiSi6Bi9O26 (mp-757434),LiSi6Bi9O26
mp-757438,Li4Fe2Si3O10 (mp-757438),Li4Fe2Si3O10
mp-757440,Cr(SO4)2 (mp-757440),Cr(SO4)2
mp-757445,LiVPO5 (mp-757445),LiVPO5
mp-757464,LiNb(PO3)4 (mp-757464),LiNb(PO3)4
mp-757467,Mn5SnO12 (mp-757467),Mn5SnO12
mp-757469,Li6V3Cr(PO4)6 (mp-757469),Li6V3Cr(PO4)6
mp-757477,Li4MnV3(PO4)4 (mp-757477),Li4MnV3(PO4)4
mp-757478,Li4Mn3Cr3(FeO8)2 (mp-757478),Li4Mn3Cr3(FeO8)2
mp-757479,Li2Sn(PO3)6 (mp-757479),Li2Sn(PO3)6
mp-757397,V2Cu(PO4)3 (mp-757397),V2Cu(PO4)3
mp-757400,Li6V3P8O29 (mp-757400),Li6V3P8O29
mp-757402,Li3Ni2(CO3)4 (mp-757402),Li3Ni2(CO3)4
mp-757403,Na7Cu7O13 (mp-757403),Na7Cu7O13
mp-757406,LiFePO4 (mp-757406),LiFePO4
mp-757412,Mn3Co(PO4)4 (mp-757412),Mn3Co(PO4)4
mp-757416,Li2V4OF12 (mp-757416),Li2V4OF12
mp-757417,Li4Mn3Ni(PO4)4 (mp-757417),Li4Mn3Ni(PO4)4
mp-757418,KTi16O32 (mp-757418),KTi16O32
mp-757419,LiTi(SiO3)2 (mp-757419),LiTi(SiO3)2
mp-757423,Li4VNi3(PO4)4 (mp-757423),Li4VNi3(PO4)4
mp-757424,LiMn3NiO8 (mp-757424),LiMn3NiO8
mp-757350,Li3VOF5 (mp-757350),Li3VOF5
mp-757355,Li2MnCr(PO4)2 (mp-757355),Li2MnCr(PO4)2
mp-757358,LiMnPO5 (mp-757358),LiMnPO5
mp-757359,LiFe2(PO4)2 (mp-757359),LiFe2(PO4)2
mp-757363,Li6Fe3Co(PO4)6 (mp-757363),Li6Fe3Co(PO4)6
mp-757364,NaV6O15 (mp-757364),NaV6O15
mp-757366,Li2CoP2O7 (mp-757366),Li2CoP2O7
mp-757373,Li7V3P8O29 (mp-757373),Li7V3P8O29
mp-757374,LiTi3V(PO4)6 (mp-757374),LiTi3V(PO4)6
mp-757380,Li7V3P8O29 (mp-757380),Li7V3P8O29
mp-757382,Li3NbNi3O8 (mp-757382),Li3NbNi3O8
mp-757393,Li4Mn3Cu3(TeO8)2 (mp-757393),Li4Mn3Cu3(TeO8)2
mp-757284,Mn3CrCo2(PO4)6 (mp-757284),Mn3CrCo2(PO4)6
mp-757289,Li6Fe3Sb(PO4)6 (mp-757289),Li6Fe3Sb(PO4)6
mp-757295,Li6Cr3Ni(PO4)6 (mp-757295),Li6Cr3Ni(PO4)6
mp-757296,Li2V3CoO8 (mp-757296),Li2V3CoO8
mp-757302,P3W2O13 (mp-757302),P3W2O13
mp-757306,LiCu(PO3)4 (mp-757306),LiCu(PO3)4
mp-757307,LiV(SiO3)2 (mp-757307),LiV(SiO3)2
mp-757319,LiVPO4 (mp-757319),LiVPO4
mp-757321,Li3V2(PO4)3 (mp-757321),Li3V2(PO4)3
mp-757329,Li3V3P8O29 (mp-757329),Li3V3P8O29
mp-757332,Li4Mn3V(PO4)4 (mp-757332),Li4Mn3V(PO4)4
mp-757334,Li3V(PO4)2 (mp-757334),Li3V(PO4)2
mp-757481,Li2FeP2O7 (mp-757481),Li2FeP2O7
mp-757489,Li4CoCu3(PO4)4 (mp-757489),Li4CoCu3(PO4)4
mp-757580,LiP4WO12 (mp-757580),LiP4WO12
mp-757589,Li3V3P8O29 (mp-757589),Li3V3P8O29
mp-757591,Li6V3P8O29 (mp-757591),Li6V3P8O29
mp-757592,LiCa3Fe5Sn3O16 (mp-757592),LiCa3Fe5Sn3O16
mp-757593,Li4Co5SbO12 (mp-757593),Li4Co5SbO12
mp-757600,Li3MnF6 (mp-757600),Li3MnF6
mp-757602,Li4Cr3Co(PO4)4 (mp-757602),Li4Cr3Co(PO4)4
mp-757603,Na13Ti24O54 (mp-757603),Na13Ti24O54
mp-757609,Li2FeCO4 (mp-757609),Li2FeCO4
mp-757610,LiP(WO4)2 (mp-757610),LiP(WO4)2
mp-757611,Li2CoNi(PO4)2 (mp-757611),Li2CoNi(PO4)2
mp-757612,Ag7(PbO3)3 (mp-757612),Ag7(PbO3)3
mp-757530,Co3SbO8 (mp-757530),Co3SbO8
mp-757536,Li6V3P8O29 (mp-757536),Li6V3P8O29
mp-757537,Li7V3P8O29 (mp-757537),Li7V3P8O29
mp-757540,LiFeSiO4 (mp-757540),LiFeSiO4
mp-757550,Li3V3P8O29 (mp-757550),Li3V3P8O29
mp-757556,Li7V3P8O29 (mp-757556),Li7V3P8O29
mp-757558,Li2NbCo3O8 (mp-757558),Li2NbCo3O8
mp-757561,Na9(WO3)16 (mp-757561),Na9(WO3)16
mp-757563,LiCoPO4 (mp-757563),LiCoPO4
mp-757564,Li5Mn3(FeO5)2 (mp-757564),Li5Mn3(FeO5)2
mp-757570,LiFe(SiO3)2 (mp-757570),LiFe(SiO3)2
mp-757572,Li2MnCo3O8 (mp-757572),Li2MnCo3O8
mp-757491,Li3V3P8O29 (mp-757491),Li3V3P8O29
mp-757494,K(WO3)4 (mp-757494),K(WO3)4
mp-757495,Sn(PO3)4 (mp-757495),Sn(PO3)4
mp-757498,Li8V3P8O29 (mp-757498),Li8V3P8O29
mp-757499,Li2Fe3CoO8 (mp-757499),Li2Fe3CoO8
mp-757508,Li6Mn15O32 (mp-757508),Li6Mn15O32
mp-757509,Li6V3P8O29 (mp-757509),Li6V3P8O29
mp-757517,Li6V3P8O29 (mp-757517),Li6V3P8O29
mp-757522,Li3V3P8O29 (mp-757522),Li3V3P8O29
mp-757524,V(CO3)2 (mp-757524),V(CO3)2
mp-757527,LiTi6O12 (mp-757527),LiTi6O12
mp-757528,Na11(WO3)13 (mp-757528),Na11(WO3)13
mp-757617,Li3Mn2V5O12 (mp-757617),Li3Mn2V5O12
mp-757620,LiVOF3 (mp-757620),LiVOF3
mp-757622,Li3V3P8O29 (mp-757622),Li3V3P8O29
mp-757625,Li2P4WO13 (mp-757625),Li2P4WO13
mp-757626,Li2Fe3Co7O20 (mp-757626),Li2Fe3Co7O20
mp-757630,LiCoPO4 (mp-757630),LiCoPO4
mp-757631,Li6V3P8O29 (mp-757631),Li6V3P8O29
mp-757632,Li6V3P8O29 (mp-757632),Li6V3P8O29
mp-757633,Li3V3P8O29 (mp-757633),Li3V3P8O29
mp-757635,Li4MnP2O9 (mp-757635),Li4MnP2O9
mp-757637,Li7V3P8O29 (mp-757637),Li7V3P8O29
mp-757641,V5CoO12 (mp-757641),V5CoO12
mp-757644,Li2Fe2C2O7 (mp-757644),Li2Fe2C2O7
mp-757654,Li7V3P8O29 (mp-757654),Li7V3P8O29
mp-757769,K8Li9Mn4O16 (mp-757769),K8Li9Mn4O16
mp-757774,Li2Co(NiO3)2 (mp-757774),Li2Co(NiO3)2
mp-757776,Li2CoP2O7 (mp-757776),Li2CoP2O7
mp-757777,LiSiBi3O7 (mp-757777),LiSiBi3O7
mp-757784,Li8V3P8O29 (mp-757784),Li8V3P8O29
mp-757787,Li2VOF3 (mp-757787),Li2VOF3
mp-757790,LiP2WO8 (mp-757790),LiP2WO8
mp-757792,Li5Fe8(BO3)8 (mp-757792),Li5Fe8(BO3)8
mp-757799,NbCo3O8 (mp-757799),NbCo3O8
mp-757800,LiCuCO3 (mp-757800),LiCuCO3
mp-757803,LiTi2V3O12 (mp-757803),LiTi2V3O12
mp-757804,LiCoPO4 (mp-757804),LiCoPO4
mp-757718,Li2MnV(PO4)2 (mp-757718),Li2MnV(PO4)2
mp-757720,LiV(CO3)2 (mp-757720),LiV(CO3)2
mp-757721,Li4Mn3Cu(PO4)4 (mp-757721),Li4Mn3Cu(PO4)4
mp-757730,Li2CoCO4 (mp-757730),Li2CoCO4
mp-757737,Li2Co2(CO3)3 (mp-757737),Li2Co2(CO3)3
mp-757742,Li2Fe(CoO3)2 (mp-757742),Li2Fe(CoO3)2
mp-757753,Li6VFe3(PO4)6 (mp-757753),Li6VFe3(PO4)6
mp-757754,LiFePO4 (mp-757754),LiFePO4
mp-757759,LiMnPO5 (mp-757759),LiMnPO5
mp-757760,Li2Mn2Co(PO4)3 (mp-757760),Li2Mn2Co(PO4)3
mp-757761,Li3V(Si2O5)3 (mp-757761),Li3V(Si2O5)3
mp-757764,LiMnPO5 (mp-757764),LiMnPO5
mp-757663,LiSn(PO3)4 (mp-757663),LiSn(PO3)4
mp-757670,Li4Mn2Si3O10 (mp-757670),Li4Mn2Si3O10
mp-757671,Li3Ti2(PO4)3 (mp-757671),Li3Ti2(PO4)3
mp-757672,LiCoPO4 (mp-757672),LiCoPO4
mp-757677,K9(WO3)20 (mp-757677),K9(WO3)20
mp-757679,Li7V3P8O29 (mp-757679),Li7V3P8O29
mp-757684,LiFe4(BO3)4 (mp-757684),LiFe4(BO3)4
mp-757689,Li7V3P8O29 (mp-757689),Li7V3P8O29
mp-757691,Li4Mn3Fe3(TeO8)2 (mp-757691),Li4Mn3Fe3(TeO8)2
mp-757708,Li7V3P8O29 (mp-757708),Li7V3P8O29
mp-757710,Li7V3P8O29 (mp-757710),Li7V3P8O29
mp-757714,Li2CrNi(PO4)2 (mp-757714),Li2CrNi(PO4)2
mp-757806,LiSn(PO3)4 (mp-757806),LiSn(PO3)4
mp-757807,Li2CoP2O7 (mp-757807),Li2CoP2O7
mp-757808,Sb(PO3)4 (mp-757808),Sb(PO3)4
mp-757822,LiCoSiO4 (mp-757822),LiCoSiO4
mp-757829,LiCrPO4 (mp-757829),LiCrPO4
mp-757832,KMn6O12 (mp-757832),KMn6O12
mp-757833,Li2FeSiO4 (mp-757833),Li2FeSiO4
mp-757835,Li2VCo3O8 (mp-757835),Li2VCo3O8
